filename,is_spam,in_reply,subj_caps,attachments
0417.8e6ff04af5a268d0495259b3f6a24d58,Y,Y,N,N
0239.43b3279a300a122610f91725bb92a538,Y,N,N,N
00404.b4bbecbee92f735a845f589582e7695d,Y,N,N,N
00222.77293b7002c5749b9d31a99b2f4e0366,Y,N,N,N
0438.77cb3de3ddbb68012f0dbe370c4e71dc,Y,N,N,N
00074.51aab41b27a9ba7736803318a2e4c8de,Y,Y,N,Y
00262.678598cbe253f19239da03b65dac7392,Y,N,N,Y
00364.11dba84b95e0471927d1ebc8ff0017ef,Y,N,N,N
0334.3e4946e69031f3860ac6de3d3f27aadd,Y,N,N,N
0474.81ea7ec9e00168efe6bb824d08825ef3,Y,N,N,N
0023.4299adbda55862876440ecbc2fce6a67,Y,N,N,Y
00250.32279787338af8a5de4cfbc0b837718e,Y,N,N,N
00236.2772a068fff32e2f8d7f8a94bd9280cd,Y,N,N,N
0413.4c74110f6640067c2172a04543dea670,Y,Y,N,N
00375.1130c29a255fa277c5acbee4d08edacd,Y,N,N,N
00496.1a37de098f6c8847c3c7839d73cc7106,Y,N,N,N
0345.b8ba4d6a115368132d1d580c4c9e0307,Y,N,N,Y
00443.cac50573829d4df1111b6ead28212e73,Y,N,N,N
00419.141092086514a246ff2ff8d4bc523400,Y,N,N,N
00316.311d11f764c6e452b2f0208b53b94ea2,Y,N,N,N
00415.6faccf48ec514344fc850e8b3c154528,Y,N,N,N
00041.f1b3402799046db3c1f143a911dc085d,Y,N,N,N
00057.0a2e17bde9485e999ac2259df38528e2,Y,N,N,N
0266.99e95dc7251843f7a2015cb602775694,Y,N,N,Y
0121.772c3ccd1b6c1a2e0e2ec0356082c77b,Y,N,N,N
0009.c05e264fbf18783099b53dbc9a9aacda,Y,N,N,N
00297.3350c2dbbb0272c27b2c7773d7012356,Y,N,N,N
0369.2530542de47d461ccb925fcafc6f0ad5,Y,N,N,N
00414.b2312673ca5358901c801eb44c00e310,Y,N,N,N
0204.33e3cd4e0ad791304e554bb259bda53e,Y,N,N,N
00108.ce25a55c6b4cc9bcd32ed090ee20785a,Y,N,N,N
00076.066bf704d9c4a3cf45da5ac7a6b684f8,Y,N,N,N
0012.7bc8e619ad0264979edce15083e70a02,Y,N,N,N
00139.b2a205ac25d7d907cdfb3f865dbae1ae,Y,N,N,N
00288.8c8bc71976c3b67d900ebd8eeab8a0f5,Y,N,N,N
0332.b82bddb316d2e12418d6ea8791ce5896,Y,N,N,N
00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,Y,N,N,N
0482.d2338d94e40e6028a89c0a197ed7c470,Y,N,N,N
0388.23ff533336b63fb45d267b8cbe59b7b4,Y,N,N,N
0149.3300ef4537e1f6accd4489125bef5b0d,Y,Y,N,N
0326.80f15e07265a22b78068bab5b56b01c7,Y,N,N,N
00011.61816b9ad167657773a427d890d0468e,Y,N,N,N
00313.fab744bfd5a128fca39b69df9811c086,Y,N,N,N
00491.28cb63173ed4740180e45e6248db5584,Y,N,N,N
0213.5f17fdf863726d4704840f86f698d10b,Y,N,N,N
0184.a2109736d2f15cde3747a6f335c6f24c,Y,N,N,N
00040.949a3d300eadb91d8745f1c1dab51133,Y,N,N,N
00412.700e6d74e5f886eb75017714a6aeb735,Y,N,N,N
00145.0ec326fee0570953d684e40edd3fa7b8,Y,N,N,N
00429.0061e48e64f9ce93ffae69bba9151357,Y,N,N,N
00358.2cf55d91739f3530d1f4bc8bc9bc0b12,Y,N,N,N
0259.7ebf3c0fd752bce5b8056e9454d2c76f,Y,N,N,N
0439.2c6d4d3e8b817c5315a1c61e4eeb7ee9,Y,N,N,N
00091.bcaf9648660ba372bc4d542aa06456ad,Y,N,N,N
0276.7e2fed586e292a7ad8cde7cb095a2601,Y,N,N,N
0081.3309521659461b743e1bfc3dc688a5f1,Y,Y,N,Y
00413.28e8cb47d7429bf78c711079da50fcd4,Y,N,Y,N
00348.1948d1e6b724e8abf4b8f0fc024ac627,Y,N,N,N
0275.0404a07cd99e27d569958716f392082b,Y,N,N,Y
0054.839a9c0a07f13718570da944986a898a,Y,N,Y,N
0460.532703440c6f7df067d1ba5054da7f11,Y,N,N,N
0018.259154a52bc55dcae491cfded60a5cd2,Y,N,Y,N
0328.cccf842e57907e25d1584cad03f8d2cb,Y,N,N,N
00188.3d145a97a4ccf05a36a1f2795b4c331d,Y,N,N,N
00469.ee3b2f31459cc2ec43ae7cae00d40cf6,Y,N,N,N
00480.a5931465ca6f5b22eff24943b5c8b17d,Y,N,Y,N
00183.38d9e73b56e7a59ca1472e08076a9b71,Y,N,N,N
0099.c4ff6dba0a5177d3c7d8ef54c8920496,Y,Y,N,Y
0247.aee6d7984b3dab9a6b0eed524e7a3686,Y,N,N,Y
0065.18d2edcf9aa0e940651b5fdd218ac019,Y,N,N,N
0446.d971f234fa00ed94e18f5ce8f5c0f852,Y,N,N,Y
00352.19a8ba03f566612e0b9e124609d9dbd0,Y,N,N,Y
0299.9d0b292172cb787eb2ed9e8855222edd,Y,N,N,N
0494.a0865131f55d26362a8efad99c37de01,Y,N,Y,N
00004.eac8de8d759b7e74154f142194282724,Y,Y,N,N
0443.c5581d58a801553fee57b2bfe904ea93,Y,N,Y,N
00359.4ab70de20a198b736ed01940c9745384,Y,N,N,N
0160.b6b241d37fa9d5f772afca9ef30034c3,Y,N,N,N
0083.a042c7512d5db5f9fc1857fdc6bbdcc3,Y,N,N,N
0282.b9f0c6ac87b24a9abac5f2a564c0a6c6,Y,N,Y,N
00258.4af5bde7fabd4e797b85cf95bcbbb45a,Y,N,N,N
00085.f63a9484ac582233db057dbb45dc0eaf,Y,N,N,N
00460.8996dc28ab56dd7b6f35b956deceaf22,Y,N,N,N
0375.ad5939ae436ed745d5222893d5ffe191,Y,N,N,N
0132.7ac2141ed9a163f934ac65b3f59a2a03,Y,N,N,N
00441.77768298934252b2fa200e7d9482993b,Y,N,N,N
0268.1aee52bc302bf1d5c2030229b5dbd63e,Y,N,N,N
0314.5b03e0718373f3319eadaec592308aba,Y,N,N,N
0454.943161603b1eb6da5187194b5a75186a,Y,N,N,N
00156.0b541afe96820e3bb8f900b565608269,Y,N,N,N
00372.4ebcb6306af1946c3ff1b2bc933e1203,Y,N,N,N
00465.ca5d79d0e5dadee322c117789196ebb4,Y,N,Y,N
0456.578afb400f87833c03c4dc2be6fd85bd,Y,N,N,N
0376.d87b4313e6c43a986060d57a0b8515a6,Y,N,N,Y
00065.6203de135559b319326445aafd68dbca,Y,N,N,N
0477.c825fdd16a32d2d29f4f3613e412dfb3,Y,N,N,N
00063.2334fb4e465fc61e8406c75918ff72ed,Y,N,N,N
0479.558d7491db4238443bc549ec06021bae,Y,N,N,Y
0217.2a937e0b9912e1e40dbf17bad6026372,Y,N,Y,Y
00096.a791864be5f1205bf2cea0adf241b25a,Y,N,N,Y
0080.77af9ca7f967f055062aade45001129e,Y,N,N,N
0088.f421d8c380fb0c48483f026d243df9d9,Y,N,N,N
0007.859c901719011d56f8b652ea071c1f8b,Y,N,N,N
00396.6fc0d31374c02ec5614f503a09a37211,Y,Y,N,N
00421.ca2fe949a956845a9ba81c649a7db6c0,Y,N,N,Y
00471.fc87286572c99b7a554dc8c86f34506c,Y,N,N,N
00431.12b2043fed99f1202eb0677969d1a61e,Y,N,N,N
0022.4b5cf3c16feb88dd6932a8c46a41946c,Y,N,Y,N
0010.7f5fb525755c45eb78efc18d7c9ea5aa,Y,N,Y,N
00135.00e388e3b23df6278a8845047ca25160,Y,N,N,Y
0311.fad7da9629598eaffeaf6896bdf32d9c,Y,N,N,N
00495.e22a609b7dc412c120d09e11544c67fb,Y,N,N,N
0127.2923761a91d13d3522d8bd077eedc7b7,Y,N,N,Y
00123.a5ee0040ec9a30b3f32f61e547fa5f8f,Y,N,N,N
00424.9acca894169b3162d76ebddb69097f3c,Y,N,N,N
0386.27345c618f7ca368d7a12b0dd09a9da3,Y,N,N,N
0284.cfe6e278b87c3e9b6abf6cf6a16bf708,Y,N,N,N
0339.873b4fc31bb79ebea51fdea5cde75b3c,Y,N,N,N
00490.f0020a3ea5546c122f688b39f4380c95,Y,N,N,N
00119.7bd666ac52f079fb3b5ff0be83b55286,Y,N,N,N
00445.94d3ccfafc541255ff46625091d333e4,Y,N,N,N
0302.10798aa48d25b3f61778f379964a57e5,Y,N,N,N
0186.e739e1c9fdc0702762d3583b26b401eb,Y,N,N,N
0465.5d27c24cf1797e87a346c02f9bc42587,Y,N,N,Y
0352.f7adb4aa267e50a8db1e4bcacfe863f3,Y,N,N,Y
00054.62863160db27f89df8c73275b6dae134,Y,N,N,N
00102.fb09d2f978a271fba5a3ffc172003ed9,Y,N,N,N
0200.a56926c058fa84b0ea031b5774e5dcfa,Y,N,N,Y
0401.450b38785db348f7d8c83c64304dd6e3,Y,N,N,Y
0365.212dff15cc46d4650d9a270bf595b42f,Y,Y,N,N
0036.8e582263070076dfe6000411d9b13ce6,Y,N,N,N
00130.c8128e89eff5b0e61aa864ebfd96afba,Y,N,N,N
00337.813498483bc80a24c002e6e7e8e0f2cb,Y,N,N,N
0423.3b9b432fa25a7ac8c494db8d2e42cc73,Y,N,N,N
0294.8dde5983e6dcd314a8aa3f89e01c1ec2,Y,N,N,N
00492.73db79fb9ad03aff1e08deb73b83203c,Y,N,N,N
00047.0d7a240951e460b5884a8886ee64a8c3,Y,N,N,N
0070.977e083b104717202fe944ae6065624e,Y,N,N,N
00107.e6cd2d9f49514710dc85db0fef5b8726,Y,N,N,N
00447.bd5eb01e94f6d127465bf325513b2516,Y,N,N,N
0136.7e7d6adf293fa0a3dc56b3f796cf00d1,Y,N,N,N
0188.6590e73ef71e79c5b6adedbacf91ac8c,Y,N,N,N
0235.77e9a7e398ce81359c08e64bf20e9825,Y,N,N,N
00077.c85b7442247d61308f15d86aa125ec28,Y,N,Y,N
00158.9c8bf53ed738031b4bfab819c4b3ef13,Y,N,N,N
00193.c04ef77bc3dbaa5762760a6ea138df0e,Y,N,Y,N
0442.03f023d080136fd537ff369de5dcae10,Y,N,N,N
00341.99b463b92346291f5848137f4a253966,Y,N,N,Y
00055.58adfd0c60ebc04370658a76b9352aa1,Y,N,N,N
0061.c148ebba16540e48c7aae2e3f733a8a3,Y,N,N,N
0129.78a705ff6b3bde3395d067459e6e46e2,Y,N,N,N
0236.ca8e7524e271aec0324e707cb7d420a1,Y,N,N,N
00362.be7a346be8746732d4dc27bc549d7441,Y,N,Y,N
0194.dd4dd86bdd8e1113889af9afaf299d6c,Y,N,N,N
00078.6944f51ce9c0586d8f9137d2d2207df0,Y,N,N,Y
0187.e2178f6d01a70dfbdf9c84c4dcaf58dc,Y,N,N,N
0159.8a5c778f65ecc30e14507369b9eb8292,Y,N,N,N
0424.b283405aeac6a8ff4c4a4e4e85310268,Y,N,Y,N
0476.0530ef1b33305fdf919489946570685b,Y,N,Y,N
00016.67fb281761ca1051a22ec3f21917e7c0,Y,N,N,N
00380.a262abe251ca7cc3026e4e146d9cf817,Y,N,N,N
0459.5d8701dbedee666b885d456475f0301d,Y,N,N,N
0216.feb2a8df9887bc2d84e80c9d2a8faf56,Y,N,N,Y
0221.ee1d208001fd30265827fb309441d662,Y,N,Y,N
0175.bf85f34d953215bca7d0004aca087812,Y,N,N,N
00406.05e2214fea602970426862295f9b4a2e,Y,Y,N,N
0222.6ad799703d958681d6e427762f86f179,Y,N,N,N
00360.3c1e6c84cb93d024c1f1aa85cd56ac9c,Y,N,N,N
0071.4c3840b98dc207623d0c0e66a6d40af2,Y,N,N,N
0323.badf0273f656afd0dfebaa63af1c81f6,Y,N,N,N
00281.db28f3aab77ff478279d8de20d572b42,Y,N,N,N
0419.a42a284750591b454968a76dfab38370,Y,N,N,N
00146.e9b64856c0cd982a64f47c9ab9084287,Y,N,N,N
0103.8c39bfed2079f865e9dfb75f4416a468,Y,N,N,Y
0171.495412eb56506d9668b9dacf46860978,Y,N,N,N
00094.7f704c47988221c18cb6a620409442b8,Y,N,N,N
00450.93d3d59fcdd0f8fda9ef4678535182e8,Y,N,N,N
00485.a5d28b804adbceff7fd75ed9fc8138bb,Y,N,N,N
00287.b0495a4dbdff36654c3b3ee2f92bdbf3,Y,N,N,Y
0435.2078783521379b81a45f1a5c48ca131f,Y,N,N,N
0261.93d7dab5dc0c469b58aa9b0e5e25bb25,Y,Y,N,N
0102.2e3969075728dde7a328e05d19b35976,Y,N,N,Y
0106.fa6df8609cebb6f0f37aec3f70aa5b9a,Y,N,N,N
00461.1a27d007492d1c665d07db820b7dc3b8,Y,N,N,N
00199.9be6cec49c53210152780926cdeb59ff,Y,N,N,N
00314.8f7993db02bde4d724e1eff9d2d35db1,Y,N,Y,N
00137.09969121c8540730f1020b5a700b4c42,Y,N,N,Y
00203.3956f8506171ffd90a0060cafad4fdea,Y,N,N,Y
00320.20dcbb5b047b8e2f212ee78267ee27ad,Y,N,N,N
0489.013cd8eb1a0a545e5c6ed066bad0cad7,Y,N,N,N
0245.39c15852204971c72e8d89f9f3f9bb38,Y,N,N,N
00035.7ce3307b56dd90453027a6630179282e,Y,N,N,N
0333.492c1809f9755e305774bed2aaa3aa9b,Y,N,N,N
0274.85756abb8d0bcfe267e464a2f33ce686,Y,N,N,Y
0469.c1d9ab5918d50dac4242ef53c4aaf678,Y,N,N,N
00216.89c1ede0b81fb09f7334f47a5183410a,Y,N,N,Y
00428.a7bbcb15affd49a93d516d5ed5700d66,Y,N,N,N
00184.ead42d7ed872c504c79928a5f0a2b2eb,Y,N,N,N
00374.8942e17f10389fe620e1e96cba52c9aa,Y,N,N,N
0452.63e7d2b55fd5301d2c5d2f48c9a783f6,Y,N,N,N
00426.36b36cbe96efe9001c4d80363ea7ed4e,Y,N,N,N
0096.b2cb600e893f7a663ea5f9bff3a6276e,Y,N,N,N
0280.2507969221ea95a019506366f6c361d8,Y,N,N,N
00285.8a06c91fcdf4a1ae8ca928f3ef3feecb,Y,N,N,N
00345.613b3c2aeac033eebb379c91b8ce9fba,Y,N,N,N
0167.1665f2336b63debb3463fcf4d37e8485,Y,N,N,N
00444.33afc8c1f9cea3100ca8502e8a785259,Y,N,N,N
00254.e3e30f2b37ef8db36aa652bb3e563b61,Y,N,N,N
0207.3adcb1a14977a49cac8f6e10f64ac6f7,Y,N,N,Y
00464.8240aba24840864cb7439fc03f94ef6e,Y,N,N,N
0241.abb2882a304357a47681f887244c2f76,Y,N,N,N
0250.80b7bd444753246734e015af7b6d2d65,Y,N,N,N
00488.29e96da757cc5566c848833e26abdd65,Y,N,N,N
0122.21b041c1ad2be417102d7f5d3f0b7045,Y,N,Y,Y
0265.1120a7d868b23e83b91ad00ec8b79e08,Y,N,N,N
00259.7b838a90b63541213eff9099e1a1aa3c,Y,N,N,N
0391.a52ab775baefe8b277a285560cac7d78,Y,N,N,N
00110.f3c4ebe14b439420b53212332326181f,Y,N,N,N
0468.8edb99340b9a96a81813be2d3362605d,Y,N,N,N
0436.97d3a7bc4377152052dd717581387f36,Y,N,N,N
0049.625bab436c7fc6299cfceeaa24e198ae,Y,N,N,N
0331.1de50a02d91a4e0c6daf5e2cc28a60c6,Y,N,N,N
0253.f715f442da45114754198a160195b883,Y,N,N,N
00093.ca4edc32d2ff8e1dbb5f9c0b15ec435b,Y,N,N,N
0242.a8ba01c4d998005e3ad3495293582bb6,Y,N,N,Y
00294.df27a988d82cc82296e33e6d727ac47e,Y,N,N,N
0385.8db8e827e6fec2fae5f7e407fe0e0ca3,Y,N,N,N
0223.8ab642208d33d7f9ac50bc2e42c02732,Y,N,N,Y
0286.68b939e20e5b9fd6839471f6e9bc07ed,Y,N,N,N
00177.56ed33af0cb1d0f700cc2d26a866870b,Y,N,N,N
0406.4b29229820cc5e9675ad369a3a000f43,Y,N,N,N
0199.955edee89f34960c033c4d1072841356,Y,N,N,N
0059.a633106e3ce62fa7b46c2e4dc8c666d3,Y,N,Y,N
00486.c0a2036a3da75d6d5ac6d19ab4b3d6ec,Y,N,N,Y
0144.58d3de25279e1938f24502d70dfa9754,Y,N,N,Y
00182.1b9ba0f95506a6f2bf256f40fad0687d,Y,N,N,N
0131.0b7281078874ca88f95d6fdf5d905d50,Y,N,N,Y
0340.8e191c37e2d30a639013203aacf60086,Y,N,N,N
00385.51089b24dee5a89d38ee1b505b470c68,Y,N,N,N
00162.6d0397cc491b214db1e84e19bb49177a,Y,N,N,N
0414.4b85e87c5b9235c72f189bf044057f15,Y,N,N,Y
00168.7422ce438a3d745e2cafb7430e5ddb0f,Y,N,N,N
0035.8e582263070076dfe6000411d9b13ce6,Y,N,N,N
00312.75c839d7d4f6da9e860a11b617904fb5,Y,N,N,N
00073.8dcd40346d48c69a9e075e935395e96d,Y,N,N,N
0202.f1c9a17fe805c50677c104743e4f8be2,Y,N,Y,N
00268.9b64189b6da55d1e0a30026ca73eb0da,Y,N,Y,N
00408.22230b84aee00e439ae1938e025d5005,Y,N,N,N
00015.048434ab64c86cf890eda1326a5643f5,Y,N,N,N
00211.d976c6049e8448e7c407c124b580e0ba,Y,N,N,N
00397.1a99f98a5b996f99f3661e9609782932,Y,N,N,N
0426.2002be3b0195b54596a5e7fd7d7561d5,Y,N,N,N
00176.79f82496c612ea28f45f13ca5c47f8c2,Y,N,N,N
0409.09cb28cd8753bff06fc8a547c3ed8fe2,Y,N,N,N
00239.2f1370f9cba5ab21297eadb2af40b051,Y,N,N,Y
00382.98464d934c8402ef42e6dbdb07b18a65,Y,N,N,N
00478.6c50ff18ef92c52a3342f1c9f090740b,Y,N,N,N
00453.456abc0bc83034492888f63725796d5b,Y,N,N,N
00118.b31615605a37b4878bd1de4f829c89cb,Y,N,N,N
00311.9797029f3ee441b00f3b7521e573cb96,Y,N,N,Y
0364.8e5f3385c2deb2c0c32794b403851ec4,Y,N,N,N
00425.1434e0ab4e5235b64825b4c2a0999d76,Y,N,N,N
00223.349b9b0748ee72bad60729ffaae2cc00,Y,N,N,Y
00423.bee32224fd8c9c8c06e2099d9c2adccd,Y,N,N,N
00134.9f41f4111a33dc1efca04de72e1a105a,Y,N,N,N
00143.13c0751d4b9f10098bb3ac85a435d884,Y,N,N,N
0291.65fa7c79bc3a75c50655cb044011c50a,Y,N,N,N
00147.1782d51354c31ea53db25ea927d5c51d,Y,N,N,N
0488.6d41f6d7222978a3ee2b6cfbfce55a02,Y,N,N,N
0001.bfc8d64d12b325ff385cca8d07b84288,Y,N,N,N
00253.83b95b05e275286eddcf557ea581e754,Y,N,N,N
00056.c56d61cadd81b4ade0030c8dee384704,Y,N,N,N
0072.f97a14d667569ebbc0502bb2c7beec27,Y,N,N,N
00228.cf58326ab05a757c7e759acc8d6b360d,Y,N,N,N
0155.829bab9379cfe32fe4b5af15ca99361b,Y,N,N,N
0051.374f4d4300a5d39544b2f052e7a9429d,Y,N,N,N
00112.be81f2f6f7940a9403c9809b4a9e243a,Y,N,N,N
00121.bf18a63d6e7d40409f8b722036eadd82,Y,N,N,N
0499.4a17fbd7fe71705e09b4dd2e24d802dd,Y,N,N,N
0367.c6d1767b20048ef840cf83f8fb2cff68,Y,Y,N,N
00438.41295e1df4b651b7611316331b8468e4,Y,N,N,N
0487.b57549dc531f50c1ff1e3356bc38b390,Y,N,N,N
0047.376bd7728ee94b32bc23429d9c51bae5,Y,N,N,N
00238.e3e16467d10137fa9a99b1701d76ae94,Y,N,N,Y
0318.da63a8488410932cf780238ec0ba59eb,Y,N,N,Y
00244.5cac9708afd7f9f00e9bf64eeb127f0a,Y,N,Y,N
00343.37d895b3a54847548875136ad6b0192d,Y,N,N,N
00417.7b196fd20fd308e0afa9032ccb02474b,Y,N,N,N
00169.86721d6b50e889ed39c7d302adb2a5ab,Y,N,N,N
0152.c0ea23686b9ad63dfba6040c1539da71,Y,N,N,N
0210.285d263b1a18e67c68ec9fe005253dd0,Y,N,N,N
0249.c429ab5c1413c4386bf64b228a68e768,Y,N,N,Y
00391.e2c76e9dc5ef65b90275138f73eb475b,Y,N,N,N
0091.113ec7122d4046a2754bcf70b9fb5299,Y,N,N,N
0336.b864dd710e659f0ef5826dc4d80714f8,Y,N,N,N
00178.cdecf0f56ddc0bf61e922a131dc806c2,Y,N,N,N
00148.21c30154aa358d903c10c5d8a3ef6ffd,Y,N,N,N
00482.980c7ceb9333bc5027cd8d1d360a8c6f,Y,N,N,N
00058.64bb1902c4e561fb3e521a6dbf8625be,Y,N,N,N
0356.86a795300367f707a8b648e0c50253ad,Y,N,N,N
00308.c80d7cb2a6981efac408b429d42d2b89,Y,N,N,Y
0151.6f8f0ec4d897a5285d662ef4ec31d924,Y,N,Y,N
0432.a2fa136962969f603b363e7509668b49,Y,N,N,Y
0219.0f66069db1b4e25ba851233ce4a107c4,Y,N,N,N
0137.42d5881a50744e24d9280701bb534cfb,Y,N,N,N
00010.445affef4c70feec58f9198cfbc22997,Y,N,Y,N
0342.babb5045c49b585808041391599bc05d,Y,N,Y,N
00422.7d5baf3fe64de8647b41aeb820ada876,Y,N,N,N
00164.8536500ed9cadc8397a63b697d043c0b,Y,N,N,N
00273.0c7d73771d79e84e2aab8c909c5bb210,Y,N,N,Y
0243.458c8e32e405b69f561fd77bc16f440c,Y,N,Y,N
0410.be908008e0e27722a177b289227f5fc1,Y,N,N,Y
0218.e3fc04cbcfdf224a5fa652779c01029c,Y,N,N,Y
00383.1aa9a8211d1de540d6e3852e230e5a9d,Y,N,N,N
0448.809b59ce6292db666ef457e3cb08bb39,Y,N,N,N
0362.d605ea00a259c1245d6e21ecf38264cf,Y,N,N,N
0237.4716d6d5a4e89997c6ffc2d56951d57a,Y,N,N,N
0043.8d93819b95ff90bf2e2b141c2909bfc9,Y,N,N,Y
0141.516a4fe92f63469bd4a21d46dd6bb3be,Y,N,N,N
00243.c6e70273fe1cf9e56e26bb6bbeef415d,Y,N,N,N
0027.028e0b165e8ea6f479e09a8f8cc7e50d,Y,N,Y,N
0462.2cfe24a32d1b480eab70b099b4a8a919,Y,N,N,N
0128.4da9b2cfacbe9bfd128aacbb526d68d4,Y,N,N,N
00462.868771c8074e480f540a1d2e6a5ac7cb,Y,N,N,N
0398.93e6be09b12b93697185c881c739605d,Y,N,N,N
0451.588b22df28f4036ff3895447afbcb7f3,Y,N,N,Y
0455.b7a7254a180821d6077a42f7153e12e5,Y,N,N,N
0370.6caa3885378bbaf0856bd9712629ab51,Y,N,N,N
00140.eba666846fa0a138a90aeef51a627022,Y,N,N,N
0408.87f7a3c9c29aaf97b413126029aacc6a,Y,N,N,N
0191.cd23170803a4680d6dbd798a4cd1e5dd,Y,N,N,N
00213.8c42a1c257aa30ff3b3ba668cca59408,Y,N,N,N
0028.83a43dd97923463030349506a56226c1,Y,N,N,N
0404.a2c9ac35a89a129ce473c5d977409131,Y,N,N,N
0425.d7a3b1ae59479bc986057a03d057615d,Y,N,N,N
00463.45bff4629688e8031231a8b64a4eef06,Y,N,N,N
00434.8507c67a652e01636df9b92a0a397193,Y,N,N,N
00117.b3ceb6525a1dc935463f3e3080110039,Y,N,Y,N
00215.f571ecd203e8d39296419bffc47e4a6a,Y,N,N,N
0117.33011fddf61efe5f453a14468ff7e629,Y,N,N,N
0269.5b147e2f10b02f4a478036a0b495323e,Y,N,N,N
00292.dbf78a2aaa230d288eb80ab843804252,Y,N,N,N
0189.3d89383221aa3fb155a099838ce9c40a,Y,N,N,Y
00318.7ce7e3cbbf4fa9c30a67b7ecdda2342e,Y,N,N,N
0430.17440122811305f78e499d2ed0a1fe46,Y,N,N,N
00328.73c1a9f83d3b1247522c26eb6d74c215,Y,N,N,N
0177.d62ac309d8030ef816f7831c3d5d3f7d,Y,N,N,N
00150.f97c73fa56460a6afc6d9418ad76b5b5,Y,N,N,Y
0256.ad88c1a165392a509a8b0b8df6d56cbd,Y,N,N,N
00141.c30e993ea9a98743b0a98733bdfba8c2,Y,N,N,N
0110.20934dc65c9a88fc9c6afda9952ce2c5,Y,N,N,N
0046.0b4fff9cd7cffe94cc4f04bbf3928c28,Y,N,N,N
0174.3874b6ff3c86a5ebefb558138a6bfb28,Y,N,N,N
0271.24302cf2e759401d1f9975fe4fc1def9,Y,N,N,Y
00060.ec71d52a6f585ace52f4a2a2be2adfce,Y,N,N,N
00402.9fd8762dd436ec868d4c22a17d8ccc3d,Y,Y,N,N
00097.013347cc91e7d0915074dccb0428883f,Y,N,N,N
00241.c28ade5771085a8fddd054a219566b7c,Y,N,N,Y
0297.9e6095368b4e8258e967798cea8fe40e,Y,N,N,Y
0372.216f90ef52558ed24402e192586a40e8,Y,N,Y,N
00024.6b5437b14d403176c3f046c871b5b52f,Y,N,N,Y
0300.fa3ece84a195f3d36a70f2550824071f,Y,N,N,N
0224.486269968d3ad880a016b600dc366393,Y,N,N,N
0033.489e59d3c7060b70e166ef7317c86807,Y,N,N,N
00367.9688cdee9dfe720c297672c8f60d998f,Y,N,N,N
00194.767c323b4ae7a4909397e42cbd0c56a4,Y,N,N,Y
00051.fd20658f0e586d1f27f9396401f4981c,Y,N,N,N
00006.5ab5620d3d7c6c0db76234556a16f6c1,Y,N,N,N
0111.a163d41592b3a52747d7521341a961af,Y,N,Y,N
0192.2d3e74aaf18c1c4193067f025e757507,Y,N,N,N
00081.123b29a781b2e8c83763e5d440e672a3,Y,N,N,N
0005.1f42bb885de0ef7fc5cd09d34dc2ba54,Y,N,N,N
00207.0b71ac81a360455c1514f5872564b1e1,Y,N,N,Y
0139.40f371501f8a2a3fb4ff62143c0671b9,Y,N,N,N
0486.348918a564335556b4fdd8b82f939918,Y,N,N,Y
00245.f129d5e7df2eebd03948bb4f33fa7107,Y,N,N,N
00018.5b2765c42b7648d41c93b9b27140b23a,Y,N,Y,N
0173.f7902a7780f163e3896861983cd700c6,Y,N,N,N
0277.4b6ea2e210cacce0e46064da22a05549,Y,N,N,N
00079.cc3fa7d977a44a09d450dde5db161c37,Y,N,N,N
00174.516721408a0d043ffc5258ecc49e907a,Y,N,N,N
00025.619ab8051359048795e3cd09e82ad1a0,Y,N,N,N
0066.93ccd9599561c5277989f03b575d6bff,Y,N,N,N
0305.2252f3b41c7fd3a43ac132a6b3391a3b,Y,N,N,N
0002.24b47bb3ce90708ae29d0aec1da08610,Y,N,N,N
0150.30c44c205041fd95f00ef524ea54e356,Y,N,N,N
cmds,Y,N,N,N
00302.544366fa4cd0f5d210dd8443a1c2c95a,Y,N,N,N
0109.601a9cd8272f22236b27e95dbe2fa22d,Y,N,N,N
00179.2174c80cb3eff623dfc991e51a53eb99,Y,N,N,N
0353.27effabff54bfbed52d2c93a1bf0e48a,Y,N,N,N
0346.8c8e3c5107bf6bf30b940f79d598c1b9,Y,N,N,Y
0390.176f9525715411d7e2ce36e5bab4c770,Y,N,N,N
00407.7a447442b07fa08de0b69e907ce3ca53,Y,N,N,N
0162.261bb4a36b195f96fcc7da4038b898a3,Y,N,N,N
00291.7aa227e74e89bdd529a3875459d0d5a2,Y,N,N,Y
0304.88cf1d3ce0e138fd9ffb801e675f69b3,Y,N,N,N
0378.36f7856d38f84ffea7f1fd98044f756e,Y,N,N,N
0145.ec89d85ec20f9aeda6fe37c0b6e8bbed,Y,N,N,N
00218.917ed95f5c90c1d9d15d2528b0bd1e79,Y,N,N,N
0004.1874ab60c71f0b31b580f313a3f6e777,Y,Y,N,N
0298.804507b6d4d03a86e53c63249fe70772,Y,N,N,N
00411.fae7b15cc1f966d92c2cedc872893268,Y,N,N,N
0026.4f10fab6e6776379c17ee9c9ac7da4a8,Y,N,N,N
00349.dd7982f40576ff4897c18efc813e38bf,Y,N,N,N
00173.e10eb62e2c7808674c43d6a5e9e08a1c,Y,N,N,N
0260.737eefb83e7eedbd531117c273c56241,Y,N,N,N
0325.78b93ee9713b6594d03c86993286e6c5,Y,N,N,Y
00455.c48d026b0aae9a1a14e9ab1193a2a5f3,Y,N,Y,N
